Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos,departamento_normalizado,ciudad_normalizado,DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,TOPE DONACIONES,Indice_Gastos,Indice_Donaciones,Indice_Cumplimiento_Total,Cluster,Anomaly_Label_x,Anomaly,Anomaly_Label_y
abad_de_jesus_marin_arcila,Alcaldia_fun,M,Antioquia,San Rafael,Agrupacion Politica,PARTIDO COLOMBIA RENACIENTE,4.0,0.0,0.0,0.0,0.0,10400000.0,0.0,200000.0,6030000.0,0.0,1570000.0,18200000.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0109890109890109,0.3313186813186813,0.0,0.0862637362637362,4.0,29000000.0,100000.0,12000000.0,0.0,0.0,0.0,0.0,41100000.0,0.7055961070559611,0.0024330900243309,0.291970802919708,0.0,0.0,0.0,0.0,antioquia,san rafael,ANTIOQUIA,SAN RAFAEL,13422.0,144319596.0,1.0,NO,14431959.6,0.1261090004714259,0.0069290659599684,0.0665190332156971,0,Normal,1.0,Normal
abel_alberto_polanco_lemos,Alcaldia_fun,M,Bolívar,Tiquisio,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,19.0,0.0,0.0,3000000.0,13700000.0,9800000.0,0.0,500000.0,0.0,0.0,0.0,27000000.0,0.0,0.0,0.1111111111111111,0.5074074074074074,0.362962962962963,0.0,0.0185185185185185,0.0,0.0,0.0,1.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bolivar,tiquisio (pto. rico),BOLIVAR,TIQUISIO (PTO. RICO),14987.0,144319596.0,1.0,NO,14431959.6,0.1870847809191483,0.0,0.0935423904595741,0,Normal,1.0,Normal
abel_angel_quiñones_urbano,Alcaldia_fun,M,Nariño,Ricaurte,Agrupacion Politica,"MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA ""AICO""",6.0,6300000.0,0.0,0.0,0.0,0.0,0.0,2100000.0,1100000.0,0.0,0.0,9500000.0,0.6631578947368421,0.0,0.0,0.0,0.0,0.0,0.2210526315789473,0.1157894736842105,0.0,0.0,1.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,9500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,narino,ricaurte,NARIÑO,RICAURTE,19254.0,144319596.0,1.0,NO,14431959.6,0.0658261266197003,0.0,0.0329130633098501,0,Normal,1.0,Normal
abel_antonio_cepeda_macias,Alcaldia_fun,M,Atlántico,Sabanalarga,Agrupacion Politica,PARTIDO DEMOCRATA COLOMBIANO,15.0,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,7300000.0,0.0,0.0,12100000.0,0.0,0.0,0.396694214876033,0.0,0.0,0.0,0.0,0.6033057851239669,0.0,0.0,3.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,atlantico,sabanalarga,ATLANTICO,SABANALARGA,74771.0,824683400.0,1.0,SI,82468340.0,0.0146722972718985,0.0,0.0073361486359492,0,Normal,1.0,Normal
abel_antonio_paternina_orozco,Alcaldia_fun,M,Bolívar,Arroyohondo,Coalicion Politica,NUEVO LIBERALISMO - CAMBIO RADICAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375000.0,0.0,3480000.0,8855000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6070016939582157,0.0,0.3929983060417843,3.0,5375000.0,3480000.0,0.0,0.0,0.0,0.0,0.0,8855000.0,0.6070016939582157,0.3929983060417843,0.0,0.0,0.0,0.0,0.0,bolivar,arroyo hondo,BOLIVAR,ARROYO HONDO,10066.0,144319596.0,1.0,NO,14431959.6,0.0613568790755207,0.2411314954069023,0.1512441872412115,0,Normal,1.0,Normal
abel_david_jaramillo_largo,Alcaldia_fun,M,Caldas,Riosucio,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",11.0,2000000.0,0.0,5993000.0,22180627.0,9500000.0,0.0,15000000.0,7086850.0,0.0,0.0,61760477.0,0.0323831695794707,0.0,0.0970361676448839,0.3591395027599932,0.1538200555024858,0.0,0.2428737718460302,0.1147473326671359,0.0,0.0,14.0,19000000.0,46800000.0,0.0,0.0,0.0,0.0,0.0,65800000.0,0.2887537993920973,0.7112462006079028,0.0,0.0,0.0,0.0,0.0,caldas,riosucio,CALDAS,RIOSUCIO,40817.0,274894466.0,1.0,SI,27489446.6,0.224669771998975,1.7024715222895757,0.9635706471442752,0,Normal,1.0,Normal
abel_jose_ortega_de_la_hoz,Alcaldia_fun,M,Magdalena,El Piñon,Agrupacion Politica,MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA,1.0,0.0,0.0,2950000.0,0.0,0.0,0.0,800000.0,1340000.0,0.0,0.0,5090000.0,0.0,0.0,0.5795677799607073,0.0,0.0,0.0,0.1571709233791748,0.2632612966601179,0.0,0.0,1.0,5100000.0,0.0,0.0,0.0,0.0,0.0,0.0,5100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,magdalena,el pinon,MAGDALENA,EL PIÑON,14073.0,144319596.0,1.0,NO,14431959.6,0.0352689457362394,0.0,0.0176344728681197,0,Normal,1.0,Normal
abelardo_rojas_valencia,Alcaldia_fun,M,Putumayo,Leguízamo,Coalicion Politica,PACTO HISTORICO,5.0,6400000.0,0.0,5004000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11404000.0,0.5612065941774815,0.0,0.4387934058225184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11404000.0,0.0,0.0,0.0,0.0,0.0,11404000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,putumayo,puerto leguizamo,PUTUMAYO,PUERTO LEGUIZAMO,15748.0,144319596.0,1.0,NO,14431959.6,0.0790190682074803,0.7901906820748028,0.4346048751411415,0,Normal,1.0,Normal
abraham_gonzalez_porras,Alcaldia_fun,M,Santander,Galán,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5000000.0,300000.0,0.0,0.0,0.0,0.0,0.0,5300000.0,0.9433962264150944,0.0566037735849056,0.0,0.0,0.0,0.0,0.0,santander,galan,SANTANDER,GALAN,2584.0,144319596.0,1.0,NO,14431959.6,0.004157439575981,0.0207871978799053,0.0124723187279432,0,Normal,1.0,Normal
abraham_homero_angulo_garcia,Alcaldia_fun,M,Córdoba,Cereté,Agrupacion Politica,PARTIDO POLITICO DIGNIDAD & COMPROMISO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,4767269.0,0.0,0.0,4967269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402635734042187,0.9597364265957812,0.0,0.0,3.0,7098500.0,970269.0,0.0,0.0,0.0,0.0,0.0,8068769.0,0.8797500585281348,0.1202499414718651,0.0,0.0,0.0,0.0,0.0,cordoba,cerete,CORDOBA,CERETE,78108.0,824683400.0,1.0,SI,82468340.0,0.0060232435865691,0.01176535140637,0.0088942974964695,0,Normal,1.0,Normal
absalon_calvo_torres,Alcaldia_fun,M,Huila,Campoalegre,Agrupacion Politica,MOVIMIENTO FUERZA CIUDADANA,3.0,0.0,1400000.0,0.0,0.0,0.0,0.0,800000.0,4800000.0,0.0,0.0,7000000.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1142857142857142,0.6857142857142857,0.0,0.0,1.0,7050000.0,0.0,0.0,0.0,0.0,0.0,0.0,7050000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,huila,campoalegre,HUILA,CAMPOALEGRE,26080.0,274894466.0,1.0,SI,27489446.6,0.0254643176410834,0.0,0.0127321588205417,0,Normal,1.0,Normal
absalon_de_jesus_arias_arias,Alcaldia_fun,M,Tolima,Fresno,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,tolima,fresno,TOLIMA,FRESNO,27999.0,274894466.0,1.0,SI,27489446.6,0.0018188798315059,0.0181887983150595,0.0100038390732827,0,Normal,1.0,Normal
adair_lozano_osorio,Alcaldia_fun,M,Meta,Acacias,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,8000000.0,0.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.7619047619047619,0.0,0.0,2.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,meta,acacias,META,ACACIAS,71398.0,824683400.0,1.0,SI,82468340.0,0.012732158789664,0.12732158789664,0.070026873343152,0,Normal,1.0,Normal
adalberto_cotes_nieto,Alcaldia_fun,M,Bolívar,San Martin de Loba,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,20.0,6600000.0,1000000.0,5000000.0,9500000.0,5632200.0,0.0,9000000.0,5600000.0,0.0,0.0,42332200.0,0.1559096857711151,0.0236226796622901,0.1181133983114508,0.2244154567917566,0.1330476563939507,0.0,0.2126041169606115,0.1322870061088249,0.0,0.0,6.0,96664400.0,9000000.0,0.0,0.0,0.0,0.0,0.0,105664400.0,0.9148246713178704,0.0851753286821294,0.0,0.0,0.0,0.0,0.0,bolivar,san martin de loba,BOLIVAR,SAN MARTIN DE LOBA,12700.0,144319596.0,1.0,NO,14431959.6,0.2933226060305767,0.6236159363971612,0.4584692712138689,0,Normal,1.0,Normal
adalberto_marimon_cardona,Alcaldia_fun,M,Bolívar,María la Baja,Agrupacion Politica,PARTIDO POLITICO LA FUERZA DE LA PAZ,10.0,900000.0,2585280.0,5450000.0,4816000.0,17211720.0,0.0,8000000.0,2611720.0,0.0,0.0,41574720.0,0.0216477705682684,0.0621839425497032,0.1310892773300698,0.1158396256186451,0.4139948507169741,0.0,0.1924246272734969,0.0628199059428421,0.0,0.0,13.0,23500000.0,20600000.0,0.0,0.0,0.0,0.0,0.0,44100000.0,0.5328798185941043,0.4671201814058957,0.0,0.0,0.0,0.0,0.0,bolivar,maria la baja,BOLIVAR,MARIA LA BAJA,44166.0,274894466.0,1.0,SI,27489446.6,0.1512388394170147,0.7493784905804542,0.4503086649987344,0,Normal,1.0,Normal
adalberto_ospino_ayala,Alcaldia_fun,M,Santander,Tona,Agrupacion Politica,PARTIDO ALIANZA VERDE,6.0,1800000.0,0.0,0.0,27096000.0,0.0,0.0,254000.0,2500000.0,0.0,0.0,31650000.0,0.0568720379146919,0.0,0.0,0.8561137440758294,0.0,0.0,0.0080252764612954,0.0789889415481832,0.0,0.0,1.0,19650000.0,0.0,0.0,0.0,0.0,0.0,0.0,19650000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,tona,SANTANDER,TONA,5265.0,144319596.0,1.0,NO,14431959.6,0.2193049376330016,0.0,0.1096524688165008,0,Normal,1.0,Normal
adan_cordoba_palacios,Alcaldia_fun,M,Chocó,Carmen del Darien,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",1.0,0.0,10500000.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,11000000.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,1.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,choco,carmen del darien,CHOCO,CARMEN DEL DARIEN,7509.0,144319596.0,1.0,NO,14431959.6,0.076219725559653,0.0,0.0381098627798265,0,Normal,1.0,Normal
ademir_leandro_corrales_martinez,Alcaldia_fun,M,Valle del Cauca,Guacari,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,25.0,6664443.0,1299000.0,0.0,850000.0,0.0,0.0,9900000.0,12660000.0,86566.0,0.0,31460009.0,0.2118385598681806,0.041290515841874,0.0,0.0270184283799791,0.0,0.0,0.3146852246609338,0.4024156509300426,0.0027516203189897,0.0,11.0,10000000.0,18680000.0,0.0,0.0,0.0,0.0,0.0,28680000.0,0.3486750348675035,0.6513249651324965,0.0,0.0,0.0,0.0,0.0,valle,guacari,VALLE,GUACARI,29917.0,274894466.0,1.0,SI,27489446.6,0.1144439517381917,0.6795335050506255,0.3969887283944086,0,Normal,1.0,Normal
adenis_hernandez_osorio,Alcaldia_fun,M,Cundinamarca,Nimaima,Coalicion Politica,HAY CAMPO PARA TODOS,6.0,2400000.0,6339992.0,0.0,38614000.0,5048008.0,0.0,0.0,6998000.0,0.0,0.0,59400000.0,0.0404040404040404,0.106733872053872,0.0,0.65006734006734,0.0849832996632996,0.0,0.0,0.1178114478114478,0.0,0.0,6.0,130000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,149000000.0,0.87248322147651,0.1275167785234899,0.0,0.0,0.0,0.0,0.0,cundinamarca,nimaima,CUNDINAMARCA,NIMAIMA,3370.0,144319596.0,1.0,NO,14431959.6,0.4115865180221263,1.3165225323940069,0.8640545252080666,0,Normal,1.0,Normal
adiel_panqueba_chia,Alcaldia_fun,M,Boyacá,Socotá,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",14.0,1344425.0,0.0,5950000.0,14931000.0,13720807.0,0.0,500000.0,34414760.0,0.0,0.0,70860992.0,0.0189727092728253,0.0,0.0839672128778552,0.2107083118452533,0.1936299028949524,0.0,0.0070560683090634,0.4856657948000502,0.0,0.0,6.0,61506992.0,0.0,0.0,0.0,0.0,0.0,0.0,61506992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,boyaca,socota,BOYACA,SOCOTA,5962.0,144319596.0,1.0,NO,14431959.6,0.4910004875567972,0.0,0.2455002437783986,0,Normal,1.0,Normal
adiela_alvarez_quintero,Alcaldia_fun,F,Cesar,Agustín Codazzi,Coalicion Politica,COALICION QUIERO CODAZZI,6.0,3600000.0,0.0,0.0,4489700.0,0.0,0.0,5500000.0,11140000.0,0.0,0.0,24729700.0,0.1455739454987323,0.0,0.0,0.1815509286404606,0.0,0.0,0.2224046389563965,0.4504704869044105,0.0,0.0,3.0,24229700.0,500000.0,0.0,0.0,0.0,0.0,0.0,24729700.0,0.9797813964585094,0.0202186035414905,0.0,0.0,0.0,0.0,0.0,cesar,agustin codazzi,CESAR,AGUSTIN CODAZZI,52635.0,824683400.0,1.0,SI,82468340.0,0.0299869016400718,0.0060629327569828,0.0180249171985273,0,Normal,1.0,Normal
adolfo_antonio_ordoñez_chadid,Alcaldia_fun,M,Sucre,Sincelejo,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,sucre,sincelejo,SUCRE,SINCELEJO,218317.0,1647076017.0,1.0,SI,164707601.70000002,0.0003035682596548,0.0030356825965489,0.0016696254281019,1,Normal,1.0,Normal
adolfo_david_romero_benitez,Alcaldia_fun,M,Antioquia,Apartadó,Coalicion Politica,LA NUEVA CIUDAD,22.0,64604216.0,0.0,0.0,152338400.0,39000000.0,0.0,9000000.0,71300000.0,95783.0,0.0,336338399.0,0.192080999945534,0.0,0.0,0.452931929428611,0.115954646023037,0.0,0.0267587644668547,0.2119888784985267,0.0002847816374365,0.0,24.0,0.0,336338400.0,0.0,0.0,0.0,0.0,0.0,336338400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,antioquia,apartado,ANTIOQUIA,APARTADO,105864.0,1647076017.0,1.0,SI,164707601.70000002,0.2042033248790848,2.042033254862213,1.1231182898706489,1,Anomalía,-1.0,Anomalía
adolfo_enrique_tovar_lopez,Alcaldia_fun,M,Caldas,Chinchiná,Agrupacion Politica,MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA,6.0,40250.0,3520400.0,0.0,0.0,0.0,0.0,525750.0,19950000.0,0.0,1302000.0,25338400.0,0.0015884980898557,0.1389353708205727,0.0,0.0,0.0,0.0,0.020749139645755,0.7873425314937013,0.0,0.0513844599501152,6.0,1948150.0,23350000.0,0.0,0.0,0.0,0.0,0.0,25298150.0,0.0770076072756308,0.9229923927243692,0.0,0.0,0.0,0.0,0.0,caldas,chinchina,CALDAS,CHINCHINA,47419.0,274894466.0,1.0,SI,27489446.6,0.092175009445261,0.8494168813132819,0.4707959453792715,0,Normal,1.0,Normal
adolfo_leon_alegria_chacon,Alcaldia_fun,M,Cauca,El Tambo,Agrupacion Politica,PARTIDO CAMBIO RADICAL,20.0,15000000.0,1500000.0,0.0,0.0,28200000.0,0.0,12000000.0,13188447.0,111553.0,0.0,70000000.0,0.2142857142857142,0.0214285714285714,0.0,0.0,0.4028571428571428,0.0,0.1714285714285714,0.1884063857142857,0.0015936142857142,0.0,10.0,23000000.0,65000000.0,0.0,0.0,0.0,0.0,0.0,88000000.0,0.2613636363636363,0.7386363636363636,0.0,0.0,0.0,0.0,0.0,cauca,el tambo,CAUCA,EL TAMBO,36869.0,274894466.0,1.0,SI,27489446.6,0.2546431764108339,2.364543780957744,1.3095934786842889,0,Anomalía,1.0,Normal
adolfo_leon_barrios_guzman,Alcaldia_fun,M,Bolívar,San Juan Nepomuceno,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bolivar,san juan nepomuceno,BOLIVAR,SAN JUAN NEPOMUCENO,33018.0,274894466.0,1.0,SI,27489446.6,0.0018188798315059,0.0181887983150595,0.0100038390732827,0,Normal,1.0,Normal
adolfo_leon_escobar_pineda,Alcaldia_fun,M,Valle del Cauca,Pradera,Agrupacion Politica,PARTIDO CAMBIO RADICAL,4.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,77429506.0,81229506.0,0.0,0.0,0.046781030528488,0.0,0.0,0.0,0.0,0.0,0.0,0.953218969471512,6.0,0.0,69429506.0,18000000.0,0.0,0.0,0.0,0.0,87429506.0,0.0,0.7941198478234568,0.2058801521765432,0.0,0.0,0.0,0.0,valle,pradera,VALLE,PRADERA,42763.0,274894466.0,1.0,SI,27489446.6,0.2954934203731842,2.5256785634964363,1.4105859919348105,0,Anomalía,-1.0,Anomalía
adolfo_leon_tabares_gutierrez,Alcaldia_fun,M,Antioquia,Apartadó,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,55.0,1082847.0,331282.0,0.0,8263311.0,0.0,0.0,13000000.0,10958000.0,182235.6,0.0,33817675.6,0.0320201486585908,0.0097961197546054,0.0,0.2443488753555847,0.0,0.0,0.384414356378769,0.3240317320921961,0.0053887677602537,0.0,20.0,30350000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,43350000.0,0.7001153402537486,0.2998846597462514,0.0,0.0,0.0,0.0,0.0,antioquia,apartado,ANTIOQUIA,APARTADO,105864.0,1647076017.0,1.0,SI,164707601.70000002,0.0205319458549313,0.0789277475102717,0.0497298466826015,1,Normal,1.0,Normal
adolfo_marin_quitian,Alcaldia_fun,M,Santander,La Belleza,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,7.0,476664.0,0.0,0.0,3953061.0,0.0,0.0,0.0,250000.0,0.0,318320.0,4998045.0,0.0953700897050746,0.0,0.0,0.7909214502870623,0.0,0.0,0.0,0.0500195576470399,0.0,0.063688902360823,7.0,5131751.0,0.0,0.0,0.0,0.0,0.0,0.0,5131751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,la belleza,SANTANDER,LA BELLEZA,5934.0,144319596.0,1.0,NO,14431959.6,0.0346317834758905,0.0,0.0173158917379452,0,Normal,1.0,Normal
adrian_camilo_florez_rueda,Alcaldia_fun,M,Santander,La Belleza,Agrupacion Politica,AGRUPACION POLITICA EN MARCHA,7.0,0.0,0.0,0.0,1593800.0,4600003.0,0.0,0.0,5750000.0,0.0,0.0,11943803.0,0.0,0.0,0.0,0.1334415847280803,0.385137212996564,0.0,0.0,0.4814212022753557,0.0,0.0,7.0,7943803.0,6000000.0,0.0,0.0,10000000.0,0.0,0.0,23943803.0,0.3317686417650529,0.2505867593381051,0.0,0.0,0.4176445988968419,0.0,0.0,santander,la belleza,SANTANDER,LA BELLEZA,5934.0,144319596.0,1.0,NO,14431959.6,0.0827593987998691,0.4157439575981074,0.2492516781989883,0,Normal,1.0,Normal
adrian_diaz_hurtado,Alcaldia_fun,M,Cauca,Corinto,Coalicion Politica,CORINTO SOMOS TODOS,35.0,11281000.0,0.0,0.0,0.0,6292000.0,0.0,9000000.0,6881128.0,87628.0,18120000.0,51661756.0,0.2183626898009429,0.0,0.0,0.0,0.1217922209225718,0.0,0.1742101062147403,0.1331957821952471,0.0016961870208205,0.3507430138456772,6.0,20000000.0,30088756.0,0.0,0.0,0.0,0.0,0.0,50088756.0,0.3992912101869729,0.6007087898130271,0.0,0.0,0.0,0.0,0.0,cauca,corinto,CAUCA,CORINTO,19159.0,144319596.0,1.0,NO,14431959.6,0.3579677149317962,2.0848697497739668,1.2214187323528816,0,Anomalía,1.0,Normal
adrian_gutierrez_gomez,Alcaldia_fun,M,Cundinamarca,Puerto Salgar,Coalicion Politica,SALGAR ES DE TODOS,64.0,2453384.0,901630.0,435890.0,33104439.0,766440.0,0.0,50000.0,27036000.0,0.0,0.0,64747783.0,0.037891397764152,0.0139252644372394,0.0067321223956038,0.5112829731946189,0.0118373164993155,0.0,0.0007722272127834,0.4175586984962867,0.0,0.0,1.0,64704333.0,0.0,0.0,0.0,0.0,0.0,0.0,64704333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,puerto salgar,CUNDINAMARCA,PUERTO SALGAR,13504.0,144319596.0,1.0,NO,14431959.6,0.4486416591687244,0.0,0.2243208295843622,0,Normal,1.0,Normal
adrian_henao_carvajal,Alcaldia_fun,M,Antioquia,Concepción,Coalicion Politica,EN CONCEPCION EL PROGRESO CONTINUA,11.0,2686926.0,1287600.0,0.0,7232200.0,9800000.0,0.0,1900000.0,7056700.0,0.0,0.0,29963426.0,0.0896735239822041,0.0429723890719305,0.0,0.2413675926110719,0.327065403001646,0.0,0.063410639357462,0.2355104519756853,0.0,0.0,1.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,antioquia,concepcion,ANTIOQUIA,CONCEPCION,4453.0,144319596.0,1.0,NO,14431959.6,0.2076185551406338,0.0,0.1038092775703169,0,Normal,1.0,Normal
adrian_javier_manzano_piedrahita,Alcaldia_fun,M,Valle del Cauca,La Victoria,Agrupacion Politica,PARTIDO CENTRO DEMOCRATICO,1.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,3778388.0,0.0,0.0,4178388.0,0.0478653490293385,0.0,0.0,0.0,0.0,0.0,0.0478653490293385,0.9042693019413228,0.0,0.0,2.0,3978388.0,400000.0,0.0,0.0,0.0,0.0,0.0,4378388.0,0.9086421760702798,0.0913578239297202,0.0,0.0,0.0,0.0,0.0,valle,la victoria,VALLE,LA VICTORIA,11840.0,144319596.0,1.0,NO,14431959.6,0.0289523260583406,0.0277162638398738,0.0283342949491072,0,Normal,1.0,Normal
adrian_rodriguez_rodriguez,Alcaldia_fun,M,Cundinamarca,Gachetá,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,1.0,0.0,0.0,0.0,0.0,9000000.0,0.0,500000.0,15000000.0,0.0,0.0,24500000.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.0,0.0204081632653061,0.6122448979591837,0.0,0.0,1.0,24500000.0,0.0,0.0,0.0,0.0,0.0,0.0,24500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,gacheta,CUNDINAMARCA,GACHETA,9158.0,144319596.0,1.0,NO,14431959.6,0.1697621160192272,0.0,0.0848810580096136,0,Normal,1.0,Normal
adrian_villa,Alcaldia_fun,M,Valle del Cauca,Florida,Coalicion Politica,COMPROMETIDOS POR FLORIDA,3.0,5000000.0,4030000.0,0.0,5960000.0,0.0,0.0,4640000.0,9480000.0,0.0,0.0,29110000.0,0.1717622810030917,0.1384403984884919,0.0,0.2047406389556853,0.0,0.0,0.1593953967708691,0.3256612847818619,0.0,0.0,5.0,8000000.0,15790000.0,0.0,0.0,0.0,0.0,0.0,23790000.0,0.3362757461118117,0.6637242538881883,0.0,0.0,0.0,0.0,0.0,valle,florida,VALLE,FLORIDA,54752.0,824683400.0,1.0,SI,82468340.0,0.0352983945111542,0.1914674164655187,0.1133829054883364,0,Normal,1.0,Normal
adriana_aristizabal_marin,Alcaldia_fun,F,Caldas,Marquetalia,Grupo Politico,MARQUETALIA NOS UNE,391.0,8151242.0,398000.0,920000.0,3237250.0,5019900.0,0.0,2318000.0,240000.0,0.0,0.0,20284392.0,0.4018479824290518,0.0196209972672584,0.0453550690599945,0.1595931492548556,0.2474759904068113,0.0,0.1142750544359426,0.0118317571460855,0.0,0.0,248.0,11702392.0,8572500.0,0.0,0.0,0.0,0.0,0.0,20274892.0,0.5771864037549497,0.4228135962450502,0.0,0.0,0.0,0.0,0.0,caldas,marquetalia,CALDAS,MARQUETALIA,12152.0,144319596.0,1.0,NO,14431959.6,0.1405518901258565,0.593994179418296,0.3672730347720763,0,Normal,1.0,Normal
