PCA1,PCA2,Departamento,Ciudades,Gasto_Ingreso_Ratio,Cluster,Anomaly
9.832558228350097,10.870115896985464,6.0,187.0,1.0315447484337856,2,-1
0.9662792307888591,0.9562010557654608,29.0,502.0,1.0,3,-1
2.6806532937425014,2.9435057939685114,21.0,400.0,0.82575,3,-1
1.3826052182226514,1.2968231677587791,12.0,955.0,1.0,3,-1
0.8004645877036695,0.8719727609808995,14.0,102.0,1.0285714285714285,3,-1
1.0891297913910507,0.8995637285365714,29.0,310.0,1.0,3,-1
1.2010415520500677,0.9648131686129178,30.0,641.0,0.8915985714285715,3,-1
2.2421252137430527,2.065410897255875,22.0,383.0,0.48129933997670504,3,-1
4.125816534768694,4.407471153164096,20.0,270.0,1.0,3,-1
1.1056745849638083,0.004445721127570954,27.0,176.0,1.0567213930348258,0,-1
1.7744832175192127,1.6103650286790663,1.0,1005.0,1.0,3,-1
0.8320785502969976,0.7584735229357767,1.0,404.0,1.0,3,-1
1.626741358302167,1.926582848119567,11.0,67.0,1.1833333333333333,3,-1
2.0086946356711572,2.1340888364159354,19.0,803.0,0.28104573529411764,3,-1
1.095465174748293,1.1882286536785494,,,0.0,3,-1
1.0419450486703714,1.1683316356536504,2.0,235.0,0.6666666666666666,3,-1
0.9429000702144438,0.991090689324046,23.0,654.0,1.0,3,-1
2.446615435868971,2.8335676549678115,21.0,88.0,1.1353846153846154,3,-1
0.6912839138288169,0.7686672121561762,6.0,224.0,1.0,0,-1
1.1964446137906743,1.210192685084425,28.0,228.0,1.3465579498658224,3,-1
1.3387787204761408,1.3744289962495977,28.0,924.0,1.0,3,-1
11.261748829588207,-4.451235826320855,20.0,266.0,0.9680025597952164,3,-1
0.6484146181995732,0.8594737797418825,10.0,713.0,2.0,0,-1
1.7641446630385675,2.0859657881360114,,,0.0,3,-1
0.8123891497214691,1.0243347409999615,17.0,402.0,1.0,3,-1
1.2761869368696082,1.0671512342122358,1.0,673.0,1.0,3,-1
2.985817562840882,3.0341855951119854,19.0,1018.0,1.059598854437426,3,-1
0.8544641955989369,0.8864076612058148,27.0,349.0,0.7947553716926907,3,-1
0.9251842280797637,0.6069838369804643,22.0,241.0,0.9341794168002826,0,-1
1.0078016198988415,1.186506213936884,1.0,95.0,1.0,3,-1
0.5121731696028177,0.9284921756473679,14.0,439.0,1.0,0,-1
1.4188320108404833,1.3434765588658215,29.0,621.0,1.207993111111111,3,-1
4.9586520686479085,5.166483671355913,2.0,53.0,1.0,2,-1
1.7934598772737795,1.9141561424466635,6.0,59.0,1.9162760012635476,3,-1
0.8364734746330844,0.8463099142482244,20.0,515.0,1.0963608,3,-1
2.376915911928264,2.650776893800917,27.0,349.0,1.0456461557377048,3,-1
3.088190155623208,2.5650120834825305,1.0,508.0,0.9408368479467258,3,-1
3.974146730117613,4.441923431185092,5.0,691.0,0.9769647696476965,3,-1
1.5341254718979,1.4039205616179686,27.0,457.0,2.0,3,-1
0.9586075440472438,1.076173659528718,28.0,292.0,0.6808510638297872,3,-1
1.0108959058790652,1.3898404739259917,29.0,642.0,0.8429135884929805,3,-1
2.33653281408336,2.587296405798758,6.0,24.0,1.0,3,-1
0.3215802635883126,0.9191497888270156,6.0,915.0,1.0,0,-1
0.7388025866091968,1.243712663559752,22.0,57.0,1.0,3,-1
18.914006463825608,20.65603986459052,6.0,59.0,1.0,2,-1
1.7394112060994347,2.813570174532097,6.0,187.0,1.0,3,-1
1.2170278770222798,1.4038755210689755,5.0,225.0,0.5238095238095238,3,-1
1.0182973117610563,1.1784701781145246,29.0,322.0,1.0,3,-1
1.098211666642723,1.1079325275455782,20.0,664.0,0.3333333333333333,3,-1
2.101112092901894,1.9187144343533218,14.0,329.0,0.99979325,3,-1
2.492919785417447,2.794844710808514,22.0,241.0,0.9851214988949166,3,-1
0.6839402523076669,0.8603667770159196,27.0,876.0,1.0,0,-1
1.5706596956677725,1.6147917811980295,21.0,577.0,1.0,3,-1
23.825277779751598,-3.9059175484855873,29.0,598.0,1.0,2,-1
0.7364137052155022,0.0536798548935641,14.0,581.0,1.015557154679456,0,-1
1.1719084235602415,1.2253811008570639,1.0,61.0,1.0,3,-1
0.7699216387730695,1.3509517972083567,31.0,160.0,1.1012933899732205,3,-1
0.6832487786103644,0.7579437247423486,1.0,859.0,0.9976900393700787,0,-1
5.4152148573558705,5.6095203259540165,6.0,653.0,1.0112700445660487,2,-1
2.1716685502956166,1.8028138859443927,13.0,679.0,1.057,3,-1
1.4690741586319,1.2538021074929881,10.0,869.0,2.993006993006993,3,-1
1.7234571507581162,1.7047618615155302,14.0,882.0,1.0476968063921897,3,-1
0.49281292747527405,0.7853769303034757,22.0,57.0,1.0,0,-1
1.3276875579952048,1.5707192669552286,29.0,32.0,1.1522961574507966,3,-1
6.437118459447603,7.482906033882159,14.0,230.0,0.9710737130333432,2,-1
0.8807745620128881,0.9297257783179737,12.0,27.0,1.0,3,-1
3.2668938549319204,2.9453789236309382,11.0,440.0,1.0,3,-1
0.686336109858734,1.225950733744971,10.0,585.0,1.0,3,-1
0.7085176313057555,-0.2689619740961968,13.0,658.0,0.1361111111111111,0,-1
2.337716679110814,2.20484766065672,,,0.0,3,-1
1.3815384694108408,1.2543792445475028,18.0,772.0,1.1241484834822526,3,-1
1.1559511141627814,0.8246733742985848,9.0,173.0,1.0,3,-1
0.35642524788735286,0.7846524160849353,20.0,353.0,0.8396079913316418,0,-1
0.7138094130255841,1.0045949384761725,30.0,426.0,1.0,3,-1
0.7583579709323874,0.8689279561347768,1.0,2.0,1.0,3,-1
1.5496589910303635,1.8881727546369422,29.0,234.0,0.38235294117647056,3,-1
4.334493683543339,3.1540349971764194,1.0,719.0,1.0,3,-1
6.288415785421092,6.450934197838979,1.0,508.0,1.0,2,-1
3.3433606397611846,3.2740422654950905,5.0,691.0,1.0,3,-1
3.2547420343744813,3.675765286439831,24.0,683.0,1.0,3,-1
2.8690432263548096,3.1836051868840967,30.0,110.0,1.0579347062358115,3,-1
1.4262487024918578,0.787821468267249,7.0,705.0,0.10847457627118644,3,-1
2.2078405169347244,2.305846529290587,5.0,525.0,1.0,3,-1
0.4065284659119114,0.8790692345244913,1.0,794.0,1.0,0,-1
2.339908433457575,2.3216994262691495,29.0,25.0,1.0,3,-1
1.2851278177832215,1.3576081708278633,6.0,99.0,0.5,3,-1
1.3353147667579452,1.5003125107313302,21.0,470.0,0.9963636363636363,3,-1
0.8799957086797657,1.1517450507710756,11.0,9.0,1.0,3,-1
0.8750224583754929,1.0165581210575667,27.0,457.0,0.2863188952589987,3,-1
0.6171634521283443,-0.7267988172098757,5.0,536.0,1.0,0,-1
2.6043422362227693,1.5340107156076788,9.0,386.0,1.0091206541975284,3,-1
7.606577592616325,8.300912751965457,14.0,686.0,0.6295583741235613,2,-1
2.053449865245616,2.2940359894747444,14.0,437.0,0.8012473443549302,3,-1
0.4211338788487597,0.8668692384691493,30.0,356.0,0.8402244186512214,0,-1
0.8505903116812881,0.7489669672117453,17.0,210.0,0.5,3,-1
0.3931085129635458,-0.5434140644243064,27.0,315.0,1.0,0,-1
1.852619783334529,1.6198316728615025,23.0,651.0,1.0,3,-1
5.9825927803614665,6.560609206729653,10.0,583.0,0.5706796099068281,2,-1
2.0941920765708257,2.267804139028111,5.0,206.0,1.0,3,-1
0.8409224042352439,0.6701042979818443,1.0,692.0,0.9996475,0,-1
0.9194877697192815,0.4227378540153723,8.0,800.0,0.9928821941216678,0,-1
4.609448660997239,5.041451765137654,29.0,548.0,1.08,2,-1
1.0345488352765575,0.5802717179992029,13.0,184.0,1.0,3,-1
1.0850144129846728,1.5001257140517734,29.0,701.0,0.5981359917437251,3,-1
0.9396675037026557,1.172370457201653,29.0,678.0,1.0,3,-1
1.8308808305607447,2.183729577885385,3.0,488.0,1.0,3,-1
1.162026028581891,1.3175976111631855,17.0,139.0,1.0,3,-1
3.555996615383368,4.088249009848394,3.0,75.0,0.9180744275501526,3,-1
0.7708502814507869,0.8827383819048047,23.0,986.0,0.736160088515699,3,-1
3.0015907148378194,3.088378059586455,29.0,711.0,0.7927778864401672,3,-1
0.8593404640540826,-0.49510088988203327,6.0,879.0,1.0,0,-1
1.2772519296882492,1.116781594812454,14.0,330.0,1.0,3,-1
2.5393149379172835,2.8962058201272183,22.0,599.0,0.9970901714285715,3,-1
0.7852387583319048,0.7199556319425604,1.0,794.0,0.44936878861133495,0,-1
1.3896853654365486,1.456277208751649,12.0,71.0,0.6738863141965383,3,-1
1.5794853975487992,1.302608476259083,6.0,111.0,1.0,3,-1
1.7750190465599698,1.4616680607226404,19.0,1018.0,1.0,3,-1
2.7270972662685486,2.5146181685402604,19.0,803.0,1.2571428571428571,3,-1
1.2655276517030924,1.3633278451885291,29.0,161.0,0.5930694029850746,3,-1
0.7283705380725872,0.8966371263097667,20.0,768.0,1.0,3,-1
1.8140872809455968,1.766693928736739,6.0,786.0,0.9626401792761303,3,-1
1.0651857061501036,1.112981011558061,22.0,923.0,0.9912542666666667,3,-1
5.0412640179139565,5.342809581596639,5.0,844.0,1.0,2,-1
2.739838065405329,3.1777044489011255,14.0,834.0,1.0300487390547468,3,-1
1.3997105564815076,0.7455968690218658,5.0,706.0,1.0,3,-1
0.9107488430467304,0.9697871622312899,29.0,739.0,0.7695855528127842,3,-1
2.8984245291989774,2.864452178645269,28.0,779.0,1.0,3,-1
0.8102627713717527,0.8503057676457552,28.0,845.0,0.9295774647887324,3,-1
1.4743115618428693,1.6593799080324592,5.0,63.0,0.9973955482166447,3,-1
1.607750637642082,1.511013446973072,29.0,701.0,1.0,3,-1
2.3878576277016954,2.9685148762608162,19.0,288.0,1.0,3,-1
2.2855872876962806,2.4430836005975585,22.0,222.0,1.0,3,-1
3.8419059843729406,3.9662431879891487,30.0,253.0,0.31445491666666664,3,-1
2.3268523199327875,2.556616291542082,1.0,543.0,1.0,3,-1
7.743231973611178,8.426402189434812,30.0,937.0,0.99353425,2,-1
4.189614364331725,4.612663783290447,27.0,755.0,0.5833333333333334,3,-1
1.3039004614568839,1.3194432024490448,21.0,459.0,1.2136100091547146,3,-1
2.4388577305615007,2.5481525249639043,11.0,492.0,1.2816901408450705,3,-1
1.0967281692106619,0.7030666505918315,16.0,130.0,1.2237456331492436,3,-1
3.3615698812124046,3.6840724504258486,8.0,800.0,0.771509167842031,3,-1
2.600840706327862,2.6617006081513646,22.0,241.0,0.9911214324569356,3,-1
1.2783963610308193,1.3499507049308095,1.0,923.0,1.0,3,-1
2.821554294343819,3.1598269306593343,14.0,973.0,1.0,3,-1
2.0176437659795283,2.116510222611396,24.0,448.0,0.8,3,-1
1.610724703193716,1.3084601520727985,25.0,375.0,1.0,3,-1
1.33721088190796,0.5261016348860023,9.0,493.0,0.8156411310467202,3,-1
0.9263715554492732,0.9708107010174404,9.0,1007.0,1.559476,3,-1
1.4684340137167742,1.3099795896221968,8.0,249.0,0.9978017585931255,3,-1
0.9180531425349364,0.6602412255406762,21.0,320.0,0.5856142857142858,0,-1
0.7413395557140161,0.910798615467083,10.0,914.0,1.2324167516251539,3,-1
2.156504860284126,2.0741190075251135,27.0,339.0,1.0,3,-1
1.0763164925972972,0.9678614373150387,10.0,638.0,1.375036197690152,3,-1
1.8364324606233065,1.4368305692831194,5.0,752.0,1.0,3,-1
0.6849638105781615,1.3785597108296181,14.0,978.0,1.0,3,-1
0.7970900368746856,0.8655467465814665,14.0,849.0,1.538518845500849,3,-1
0.7727476960216709,0.9221259631090665,23.0,967.0,0.8426655654952077,3,-1
0.9111033955352628,1.1688889194568286,22.0,567.0,2.0,3,-1
1.1229682684508993,1.0291768965171717,14.0,437.0,0.5,3,-1
0.5584563044302416,0.9094995569465687,20.0,80.0,1.0750825609756098,0,-1
2.041335353362606,2.3350785278090003,1.0,31.0,1.0909090909090908,3,-1
0.7753842006243291,1.0557131701294336,27.0,523.0,1.5217391304347827,3,-1
0.8397413436849168,0.8720909191045931,1.0,43.0,0.9998743235294117,3,-1
1.147676904442374,1.3747734818713973,5.0,1010.0,0.29497893092183136,3,-1
0.8437350660545204,0.47780393916427105,1.0,719.0,1.0,0,-1
0.9491506489704228,1.199229632691923,30.0,159.0,0.3157507835820896,3,-1
1.3315604651991917,1.290518951056479,27.0,762.0,1.1354692105947632,3,-1
3.0110920748773786,3.493957857744572,,,0.0,3,-1
1.1207000766279482,1.0780722424706013,,,0.0,3,-1
4.124546653295159,4.77639488084184,20.0,695.0,1.0,3,-1
0.874749156075348,0.5021920055410342,28.0,579.0,1.0,0,-1
0.6121258921412668,0.9029184058080731,9.0,896.0,0.7745963868613138,0,-1
0.980530508281359,0.3958419763739104,1.0,40.0,0.10039582583663188,0,-1
0.8969821209111057,0.6599091509927197,30.0,835.0,1.0000082096774194,0,-1
0.8117302731474657,0.1835934787347989,27.0,108.0,0.8958903333333333,0,-1
8.44545138417602,9.44246733308986,6.0,411.0,1.0477611940298508,2,-1
1.988924613783904,-0.9403921543622041,14.0,670.0,1.6333333333333333,0,-1
1.0290561758102101,0.9264083307421359,30.0,596.0,0.0,3,-1
1.5820368701695366,1.5923077619514532,14.0,987.0,1.0,3,-1
0.9895016417564282,0.9053251092389258,24.0,131.0,1.0,3,-1
0.8249473539981582,-0.6453134929345568,12.0,268.0,1.0,0,-1
1.2470211169737837,1.6952198396870315,30.0,262.0,0.8459666666666666,3,-1
2.833209213832891,2.4109197508598954,30.0,702.0,1.0000000319393154,3,-1
1.6907356650469152,1.5056444037520893,7.0,51.0,1.0,3,-1
1.32950720102403,1.4148971765005078,1.0,500.0,1.9563318777292575,3,-1
2.1444315141971266,1.9527572972488383,1.0,956.0,0.45627055976945874,3,-1
4.4956304007133046,5.340615648808531,30.0,271.0,0.9299580720486805,2,-1
11.084303323265242,9.717045316452772,2.0,887.0,6.952951371694563,2,-1
1.0877457630403713,1.113059102248018,16.0,130.0,1.0,3,-1
1.5117314523026575,2.066902199566519,7.0,615.0,1.0,3,-1
1.9976375630146852,1.9359296237123,20.0,668.0,1.1156872570662406,3,-1
1.7264765896087264,1.474374979513416,29.0,68.0,1.3535,3,-1
4.339050622292068,4.292840561196415,30.0,596.0,1.016527283273895,3,-1
1.3667343982669344,1.9127658393035856,22.0,389.0,1.0,3,-1
0.8061068563129411,0.9557775367728897,15.0,84.0,0.7645077076081551,3,-1
1.8025738217368754,2.419030648038494,14.0,849.0,2.060059317844785,3,-1
1.1327538346080714,1.0596484527366354,17.0,76.0,1.0,3,-1
0.8586240923619151,0.7328805646115103,7.0,979.0,0.97404,3,-1
0.7947657298533946,0.958754307615021,2.0,669.0,1.0,3,-1
1.9853081118727238,1.9663922614524278,27.0,649.0,0.5374670253164557,3,-1
1.1684610889177387,1.153419792481152,5.0,917.0,1.0,3,-1
0.395689728608083,0.8691627869733419,12.0,267.0,1.0000001261538463,0,-1
1.9292983753986817,1.8702972584359192,27.0,474.0,1.0,3,-1
4.3850126683246575,4.71680110959944,19.0,50.0,0.8976784178847808,3,-1
1.6422535255148996,1.710690000911986,14.0,1000.0,0.9998390769230769,3,-1
4.211675657952093,5.071423749997122,17.0,724.0,0.9780259393939394,3,-1
0.6025094158672308,0.9148353682813929,28.0,228.0,0.8571428571428571,0,-1
1.4190518013334292,0.15609630215804413,14.0,834.0,1.0,0,-1
1.7791088276736875,1.793845455177824,28.0,450.0,1.0,3,-1
1.1365211135631506,1.9884586554134793,27.0,78.0,1.0,3,-1
0.9789416636061917,1.074513650444609,1.0,257.0,1.0,3,-1
2.221038571999814,1.9397819791118975,23.0,785.0,0.9536491830317725,3,-1
0.5351823437687514,1.2293018446620978,29.0,621.0,0.0991869918699187,3,-1
2.3733996899075587,2.5469366352542524,27.0,842.0,1.0131498202857894,3,-1
1.4112307858888113,1.293975651658837,17.0,5.0,0.4176264584152668,3,-1
0.7876523720832829,0.7611675199566343,7.0,436.0,1.0,0,-1
1.2634697992104147,0.8077276807331646,20.0,664.0,1.0,3,-1
2.0003916876659256,1.7384903669375442,,,0.0,3,-1
1.4446589054116197,1.5070354179642145,28.0,924.0,7.81,3,-1
0.7976638231665804,0.7692654368988101,1.0,404.0,1.0,0,-1
1.864677317896989,1.8751955962537243,24.0,533.0,1.0000000714285715,3,-1
3.8602846876556574,4.413361638040989,29.0,869.0,1.0,3,-1
1.0187529277692549,1.4041655826811013,14.0,353.0,1.048169556840077,3,-1
0.8760826548209824,1.1896937827661311,14.0,416.0,1.328804347826087,3,-1
3.455138289213179,3.6176936551485226,14.0,55.0,0.4110628483152978,3,-1
2.2532562440219333,2.296403505962806,1.0,178.0,1.0,3,-1
3.088006512153393,3.230387748323044,13.0,658.0,1.015090909090909,3,-1
1.2996074950402414,1.2702774076320813,28.0,846.0,0.9151478331308222,3,-1
0.6250925253050081,0.9008172626611078,19.0,21.0,0.8648648648648649,0,-1
1.9742876611574214,1.8413117730728248,14.0,230.0,0.9964612546125461,3,-1
0.7911405046291623,0.8564921556335258,10.0,866.0,1.0000000097560975,3,-1
3.1697890364809087,3.580855885801603,1.0,31.0,1.0,3,-1
1.554561388949336,1.4467423828808266,6.0,556.0,0.2552798157597854,3,-1
4.523702585928089,-0.4463123831527335,11.0,968.0,2.0,3,-1
1.0237771464982923,1.1065011481569398,12.0,268.0,1.0,3,-1
2.1821684475390786,2.473520522050195,21.0,220.0,0.5170212765957447,3,-1
0.756541785681766,1.1875869676752246,3.0,490.0,1.0,3,-1
2.1534978993917453,2.2379874266944944,19.0,1018.0,1.0,3,-1
1.5435929835284388,0.9202622557468967,20.0,695.0,1.0248089330024814,3,-1
2.835001866052404,3.145747024591781,30.0,710.0,1.0731080642935982,3,-1
4.540971855319997,3.7475529543191515,21.0,466.0,1.0,3,-1
2.248304370234508,2.0752184167958267,,,0.0,3,-1
1.1176268474173603,0.7697087691114074,16.0,766.0,1.0007203642853377,3,-1
0.6268660471154854,0.8954954843520228,1.0,804.0,1.0,0,-1
4.0006292867279765,4.329452486008965,6.0,907.0,1.0021521739130435,3,-1
1.32088428562247,1.5522206699029715,14.0,1000.0,6.773638766519824,3,-1
0.8677375281074864,0.7642873022231957,14.0,437.0,1.374331550802139,3,-1
3.33558818155719,3.6856227931818046,6.0,569.0,1.4435183540739944,3,-1
3.7811412395352795,3.849328307832952,5.0,807.0,1.0,3,-1
1.1650368797253174,1.4198192849833662,14.0,198.0,0.6489727686703096,3,-1
1.2507629405398484,0.9455256473208195,14.0,129.0,1.03323451875,3,-1
1.2074663355052684,1.3408406496720935,21.0,272.0,0.4975852077841203,3,-1
2.428654711618116,2.6164675257314514,6.0,410.0,1.0566666666666666,3,-1
0.9012825088803443,1.1820474456446164,29.0,393.0,1.504332,3,-1
2.531649875409639,2.5216032575085796,27.0,842.0,1.0,3,-1
1.1886676117607466,1.2480925867704251,19.0,561.0,1.0,3,-1
2.109521188801024,2.3205585247522307,6.0,653.0,0.9523611922833766,3,-1
0.6910150931158099,0.8579764990870519,,,0.0,0,-1
1.0708119068024473,0.9012074582189114,12.0,847.0,1.0,3,-1
0.550842567463464,0.9194933811630057,7.0,551.0,2.0293794838627406,0,-1
2.371339100105053,3.122368883256305,17.0,26.0,1.0,3,-1
1.4988908969838461,1.5147555537123647,10.0,913.0,1.0,3,-1
0.9995580932563752,0.8660707727912796,7.0,506.0,1.0,3,-1
1.0098360965334483,0.8843915555323187,13.0,524.0,1.0,3,-1
0.8864180858884585,0.8125364320326338,,,0.0,3,-1
0.6314454720789964,0.8082362219579793,11.0,9.0,1.0388883248730965,0,-1
2.2119241497070092,2.38149107551081,14.0,546.0,1.0,3,-1
1.9812103395047709,1.4719120327858888,14.0,843.0,1.0,3,-1
1.5588552823444766,1.8184214610396643,6.0,374.0,1.7961625796178344,3,-1
2.5290888655869552,2.858516968799861,25.0,90.0,1.0,3,-1
5.775898418353156,6.189499790488832,1.0,154.0,1.0,2,-1
1.1175533625725267,1.2257246963506625,14.0,329.0,0.4288141261284666,3,-1
1.6595303497533573,1.7313858248974336,24.0,533.0,1.0,3,-1
1.1152137132343016,1.6132569306941127,7.0,494.0,1.1768618591549296,3,-1
6.656924156504918,8.09339145036344,27.0,313.0,1.0,2,-1
3.8669053071370763,4.410275592608182,7.0,41.0,1.0,3,-1
3.6326610644015043,3.415218789128129,10.0,136.0,0.5942352793366279,3,-1
0.5490030190134962,1.0408760213674324,14.0,329.0,1.0,3,-1
1.56879570258306,1.376754169985935,6.0,854.0,1.018298245437128,3,-1
1.0631161948139565,1.2185309901528496,27.0,595.0,0.2777220930232558,3,-1
1.0613316605997536,1.0825991926454392,28.0,172.0,1.4236900848962086,3,-1
1.3086620785818144,1.1159954194636985,14.0,316.0,1.3526495238095237,3,-1
2.8619241302398852,2.805106623246022,9.0,639.0,1.0,3,-1
1.61474958205771,0.9038883927088803,,,0.0,3,-1
2.7395486075682154,2.6784034485534924,27.0,867.0,0.8642518023562511,3,-1
0.8410792559998037,0.9644579028603611,14.0,177.0,1.0,3,-1
3.7239530923697006,3.8849980964756843,29.0,992.0,1.0,3,-1
0.7626149585361912,0.9064961243822358,17.0,402.0,1.0,3,-1
0.6283547311578312,0.8898979077584811,19.0,812.0,1.1787679963137954,0,-1
3.0018276547650036,3.261672302471583,21.0,400.0,0.8571460115047852,3,-1
3.196742745788578,3.6830476008621376,30.0,641.0,1.0,3,-1
1.5429018737580946,1.4984834807497687,9.0,896.0,0.15793470007593013,3,-1
0.29172966240991055,0.9399052379666533,19.0,693.0,1.7052407221664996,0,-1
1.5250102999950446,2.6959755214495362,5.0,6.0,1.0,3,-1
1.3138195046439907,0.9369003679231865,8.0,276.0,1.0260514447970603,3,-1
0.7110014585674248,1.1032494249325229,14.0,953.0,1.0,3,-1
1.0619116888780722,1.4062257074009528,14.0,361.0,0.9961538076923077,3,-1
5.771659253172701,4.657381516306337,14.0,837.0,0.528965625,2,-1
0.8082137047128221,0.8447563974211859,22.0,241.0,0.7058823529411765,3,-1
0.9877212412250697,0.9236917713414852,28.0,769.0,1.0,3,-1
2.092500540256122,2.485543926945168,6.0,451.0,0.6895454554559166,3,-1
3.634456001099621,6.2555318252285215,13.0,532.0,1.0038,2,-1
1.7244800756963075,1.9989529861417912,24.0,448.0,1.0700283278327833,3,-1
8.600313081755058,9.982706741037193,17.0,591.0,1.1830985915492958,2,-1
1.900281285262633,1.8813792284374191,20.0,353.0,1.0682426839248893,3,-1
9.105986474517746,7.16147474710486,14.0,840.0,0.6915866666666667,2,-1
1.3116544148865965,0.9873852601363391,27.0,965.0,1.0,3,-1
0.6320675790379089,1.082246629207742,6.0,580.0,1.0,3,-1
0.7223141798059948,0.9691451638090374,29.0,65.0,1.0,3,-1
0.6099074056499116,0.8793550463338804,1.0,833.0,1.0,0,-1
1.3692469962824272,0.8568125181228752,8.0,311.0,0.8088332125984252,3,-1
1.9268087339928668,2.7053251499910305,1.0,411.0,1.0,3,-1
1.008673268155277,1.282580506642606,1.0,729.0,1.490545090909091,3,-1
1.1349107898408142,1.1567847719002817,20.0,998.0,1.0,3,-1
1.1374148814183396,-0.03547804132549599,29.0,127.0,0.8232022636354767,0,-1
0.598467874045356,0.8487169805565741,11.0,492.0,0.7100321568938822,0,-1
0.8588597976674807,0.8092720783327899,22.0,241.0,0.8996639792850172,3,-1
1.6066269649011151,2.030167727004431,1.0,263.0,1.0,3,-1
3.3736887336429433,3.6734355145466053,,,0.0,3,-1
0.7575626060150601,-0.4064636856987847,1.0,261.0,1.0,0,-1
1.7224441175431915,1.6895768662794848,,,0.0,3,-1
1.1949087211175144,1.3259283804629245,24.0,225.0,1.0,3,-1
1.0271569719384273,1.4063199514633793,,,0.0,3,-1
1.682829275612186,1.501443627404537,1.0,91.0,0.9596344328637817,3,-1
3.3517387255648914,3.123626203916375,14.0,901.0,1.0,3,-1
1.7750814638654073,2.766113749455507,1.0,302.0,0.5492154582150556,3,-1
0.7253555138814016,0.9041610531292773,1.0,36.0,0.375,3,-1
1.2856175646429349,1.0228877507037595,29.0,621.0,1.2688972914929346,3,-1
1.9685233915416773,3.220608806611939,31.0,891.0,1.0,3,-1
2.3837602636568427,2.3401369167548918,27.0,10.0,1.0,3,-1
3.1018020458730238,3.3881775045867975,22.0,726.0,1.0,3,-1
0.8161529964452705,0.3740794069257106,,,0.0,0,-1
0.9716914306900102,0.8550042443568362,30.0,951.0,0.6995742416178818,3,-1
0.5743607422065795,1.005491980177657,9.0,493.0,1.0,0,-1
2.907976810222904,3.025533009310783,18.0,82.0,1.0961272575347738,3,-1
1.36038902674421,1.877072352900268,27.0,620.0,1.2157575698210625,3,-1
1.7166283356308543,1.6422580706689607,1.0,543.0,0.9509312912538879,3,-1
1.240717319076491,0.9208833117791944,,,0.0,3,-1
1.124023726186022,1.314893066270315,5.0,749.0,1.0,3,-1
0.5269931136175479,0.8870708234888575,3.0,476.0,1.0,0,-1
0.6424741760617569,0.8651414551297105,14.0,331.0,1.1830066540215796,0,-1
2.4252367707993163,2.4777583568786845,,,0.0,3,-1
0.6865281167108602,0.917119153541234,6.0,609.0,1.0405133333333334,3,-1
4.627829332487553,5.882315790421506,22.0,473.0,0.4313673631314467,2,-1
1.3309439191813666,1.5646746024270615,14.0,421.0,0.7214571428571429,3,-1
1.3384875569335046,1.516104369480419,29.0,65.0,1.0011813572542902,3,-1
0.9665884601113647,1.254927491572051,21.0,827.0,1.0,3,-1
2.9765377114263596,3.0536787973920037,20.0,162.0,1.0,3,-1
2.238862600647042,2.1447609243040873,14.0,177.0,0.9581127816147504,3,-1
1.1402161404803797,1.197771738371206,14.0,439.0,1.0,3,-1
0.7649533479306898,1.3859836245471815,22.0,473.0,1.0,3,-1
